#PATH-POINTS-START Path
-78.704,56.313,120,0
55.889,112.302,120
53.96,111.776,120
52.016,111.307,120
50.058,110.898,120
48.089,110.548,120
46.109,110.265,120
44.122,110.044,120
42.127,109.895,120
40.129,109.814,120
38.129,109.804,120
36.131,109.876,120
34.137,110.023,120
32.15,110.249,120
30.174,110.562,120
28.215,110.962,120
26.276,111.45,120
24.361,112.027,120
22.477,112.697,120
20.631,113.466,120
18.826,114.328,120
17.071,115.285,120
15.37,116.337,120
13.731,117.483,120
12.16,118.719,120
10.664,120.047,120
9.248,121.459,120
7.916,122.95,120
6.671,124.515,120
5.515,126.146,120
4.454,127.841,120
3.488,129.592,120
2.613,131.39,120
1.828,133.23,120
1.141,135.108,120
0.538,137.014,120
0.022,138.946,120
-0.411,140.899,120
-0.765,142.867,120
-1.041,144.848,120
-1.245,146.837,120
-1.383,148.832,120
-1.449,150.831,120
-1.455,153.153,120,0
-1.455,153.153,0,0
#PATH-POINTS-START Path
-49.596,118.167,120,0
-51.595,118.213,120
-53.595,118.252,120
-55.594,118.287,120
-57.594,118.317,120
-59.594,118.344,120
-61.594,118.368,120
-63.594,118.389,120
-65.594,118.409,120
-67.594,118.427,120
-69.593,118.445,120
-71.593,118.461,120
-73.593,118.478,120
-75.593,118.494,120
-77.593,118.511,120
-79.593,118.528,120
-81.593,118.545,120
-83.593,118.564,120
-85.593,118.584,120
-87.593,118.604,120
-89.593,118.627,120
-91.592,118.65,120
-93.592,118.676,120
-95.592,118.703,120
-97.592,118.732,120
-99.592,118.763,120
-101.591,118.796,120
-103.591,118.831,120
-105.591,118.869,120
-107.59,118.909,120
-109.59,118.952,120
-111.589,118.996,120
-113.589,119.044,120
-115.588,119.094,120
-117.587,119.147,120
-119.587,119.202,120
-121.586,119.26,120
-123.585,119.322,120
-125.584,119.386,120
-127.583,119.453,120
-129.582,119.523,120
-131.58,119.596,120
-133.579,119.672,120
-135.577,119.751,120
-137.576,119.833,120
-139.574,119.919,120
-141.572,120.007,120
-143.57,120.099,120
-145.567,120.194,120
-147.565,120.293,120
-149.794,120.406,120,350.30000000000007
-149.794,120.406,0,350.30000000000007
#PATH-POINTS-START Path
-120.127,150.634,120,0
-120.127,149.514,120,0
-120.127,149.514,0,0
#PATH-POINTS-START Path
-150.074,152.873,120,0
-148.101,152.548,120
-146.138,152.166,120
-144.182,151.748,120
-142.231,151.307,120
-140.284,150.849,120
-138.341,150.376,120
-136.4,149.892,120
-134.463,149.397,120
-132.527,148.893,120
-130.594,148.381,120
-128.663,147.861,120
-126.733,147.334,120
-124.806,146.8,120
-122.88,146.26,120
-120.956,145.715,120
-119.034,145.163,120
-117.113,144.606,120
-115.193,144.044,120
-113.276,143.477,120
-111.359,142.904,120
-109.444,142.327,120
-107.531,141.745,120
-105.619,141.159,120
-103.708,140.568,120
-101.799,139.973,120
-99.891,139.373,120
-97.984,138.768,120
-96.079,138.159,120
-94.176,137.546,120
-92.273,136.929,120
-90.372,136.308,120
-88.473,135.682,120
-86.575,135.051,120
-84.678,134.417,120
-82.783,133.778,120
-80.889,133.135,120
-78.996,132.488,120
-77.106,131.836,120
-75.216,131.181,120
-73.328,130.521,120
-71.442,129.855,120
-69.557,129.187,120
-67.674,128.514,120
-65.792,127.836,120
-63.912,127.153,120
-62.034,126.467,120
-60.157,125.776,120
-58.282,125.08,120
-56.409,124.379,120
-54.537,123.675,120
-52.667,122.965,120
-50.799,122.25,120
-48.933,121.531,120
-47.068,120.807,120
-45.206,120.077,120
-43.346,119.343,120
-41.487,118.605,120
-39.632,117.859,120
-37.777,117.109,120
-35.925,116.355,120
-34.076,115.594,120
-32.228,114.827,120
-30.383,114.056,120
-28.54,113.279,120
-26.7,112.495,120
-24.862,111.706,120
-23.027,110.912,120
-21.195,110.109,120
-19.365,109.302,120
-17.538,108.489,120
-15.714,107.667,120
-13.894,106.84,120
-12.075,106.007,120
-10.261,105.166,120
-8.45,104.317,120
-6.642,103.462,120
-4.837,102.6,120
-3.037,101.728,120
-1.24,100.85,120
0.553,99.964,120
2.342,99.069,120
4.126,98.165,120
5.906,97.254,120
7.682,96.334,120
9.452,95.403,120
11.217,94.462,120
12.977,93.513,120
14.733,92.555,120
16.481,91.584,120
18.224,90.602,120
19.961,89.611,120
21.692,88.609,120
23.414,87.592,120
25.129,86.563,120
26.837,85.523,120
28.537,84.47,120
30.229,83.403,120
31.91,82.319,120
33.582,81.221,120
35.243,80.109,120
36.895,78.981,120
38.535,77.837,120
40.161,76.672,120
41.774,75.489,120
43.372,74.287,120
44.955,73.065,120
46.522,71.822,120
48.071,70.557,120
49.601,69.268,120
51.109,67.955,120
52.594,66.615,120
54.054,65.248,120
55.486,63.852,120
58.16,61.071,120,17.300000000000004
58.16,61.071,0,17.300000000000004
#PATH-POINTS-START Path
100.982,8.173,120,0
101.542,7.613,120,0
101.542,7.613,0,0
#PATH-POINTS-START Path
160.318,-0.224,120,0
159.758,0.336,120,0
159.758,0.336,0,0
#PATH-POINTS-START Path
128.411,19.368,120,0
127.082,20.863,120
125.78,22.381,120
124.509,23.925,120
123.274,25.498,120
122.081,27.103,120
120.935,28.742,120
119.844,30.418,120
118.814,32.132,120
117.854,33.886,120
116.977,35.684,120
116.186,37.52,120
115.494,39.396,120
114.903,41.307,120
114.421,43.248,120
114.047,45.212,120
113.777,47.194,120
113.607,49.186,120
113.528,51.184,120
113.528,53.184,120
113.599,55.183,120
113.727,57.179,120
113.904,59.171,120
114.12,61.159,120
114.367,63.144,120
114.638,65.125,120
114.926,67.104,120
115.226,69.082,120
115.533,71.058,120
115.845,73.034,120
116.156,75.009,120
116.466,76.985,120
116.771,78.962,120
117.07,80.939,120
117.361,82.918,120
117.643,84.898,120
117.914,86.879,120
118.176,88.862,120
118.424,90.847,120
118.662,92.833,120
118.885,94.82,120
119.097,96.809,120
119.295,98.799,120
119.48,100.79,120
119.653,102.783,120
119.811,104.777,120
119.955,106.771,120
120.087,108.767,120
120.206,110.764,120
120.311,112.761,120
120.403,114.759,120
120.483,116.757,120
120.574,119.567,120,358.1
120.574,119.567,0,358.1
#PATH-POINTS-START Path
91.466,98.855,120,0
90.099,97.396,120
88.735,95.933,120
87.375,94.467,120
86.018,92.997,120
84.665,91.525,120
83.314,90.05,120
81.966,88.573,120
80.62,87.093,120
79.276,85.612,120
77.934,84.129,120
76.593,82.645,120
75.255,81.159,120
73.917,79.672,120
72.582,78.183,120
71.247,76.694,120
69.913,75.203,120
68.581,73.712,120
67.249,72.219,120
65.919,70.726,120
64.589,69.233,120
63.259,67.738,120
61.931,66.243,120
60.603,64.748,120
59.275,63.252,120
57.948,61.756,120
56.621,60.259,120
55.295,58.763,120
53.968,57.266,120
52.642,55.768,120
51.316,54.271,120
49.991,52.774,120
48.665,51.276,120
47.339,49.779,120
46.014,48.281,120
44.688,46.784,120
43.362,45.286,120
42.036,43.789,120
40.71,42.292,120
39.383,40.795,120
38.057,39.299,120
36.73,37.802,120
35.402,36.306,120
34.075,34.81,120
32.747,33.315,120
31.418,31.82,120
30.089,30.326,120
28.759,28.831,120
27.429,27.338,120
26.099,25.845,120
24.767,24.352,120
23.435,22.86,120
22.103,21.369,120
20.769,19.878,120
19.435,18.388,120
18.1,16.899,120
16.765,15.41,120
15.428,13.923,120
14.09,12.436,120
12.752,10.95,120
11.412,9.464,120
10.072,7.98,120
8.731,6.497,120
7.388,5.014,120
6.044,3.533,120
4.699,2.053,120
3.353,0.574,120
2.005,-0.904,120
0.656,-2.381,120
-0.694,-3.856,120
-2.046,-5.33,120
-3.399,-6.803,120
-4.754,-8.274,120
-6.11,-9.744,120
-7.468,-11.212,120
-8.827,-12.679,120
-10.189,-14.144,120
-11.552,-15.608,120
-12.917,-17.069,120
-14.284,-18.529,120
-15.653,-19.987,120
-17.024,-21.443,120
-18.397,-22.898,120
-19.773,-24.349,120
-21.151,-25.799,120
-22.531,-27.246,120
-23.914,-28.691,120
-25.3,-30.133,120
-26.688,-31.573,120
-28.079,-33.01,120
-29.473,-34.444,120
-30.87,-35.876,120
-32.27,-37.304,120
-33.673,-38.729,120
-35.08,-40.15,120
-36.491,-41.568,120
-37.905,-42.982,120
-39.324,-44.392,120
-40.746,-45.798,120
-42.173,-47.199,120
-43.605,-48.596,120
-45.041,-49.988,120
-46.482,-51.374,120
-47.929,-52.755,120
-49.381,-54.13,120
-50.84,-55.499,120
-52.304,-56.861,120
-54.633,-59,120,0
-54.633,-59,0,0
#PATH-POINTS-START Path
-36.161,-79.151,120,6.2
-34.379,-80.06,120
-32.604,-80.98,120
-30.835,-81.914,120
-29.075,-82.863,120
-27.326,-83.833,120
-25.588,-84.823,120
-23.863,-85.835,120
-22.151,-86.869,120
-20.457,-87.932,120
-18.782,-89.024,120
-17.13,-90.152,120
-15.506,-91.319,120
-13.917,-92.533,120
-12.377,-93.809,120
-10.892,-95.148,120
-9.491,-96.575,120
-8.202,-98.103,120
-7.093,-99.765,120
-6.271,-101.583,120
-5.915,-103.542,120
-6.222,-105.505,120
-7.176,-107.253,120
-8.56,-108.691,120
-10.172,-109.872,120
-11.915,-110.851,120
-13.734,-111.68,120
-15.601,-112.398,120
-17.498,-113.031,120
-19.419,-113.588,120
-21.354,-114.091,120
-23.303,-114.541,120
-25.261,-114.949,120
-27.225,-115.323,120
-29.196,-115.665,120
-31.171,-115.978,120
-33.15,-116.265,120
-35.133,-116.531,120
-37.118,-116.776,120
-39.105,-117.003,120
-41.094,-117.214,120
-43.084,-117.409,120
-45.076,-117.591,120
-47.069,-117.759,120
-49.062,-117.915,120
-51.057,-118.061,120
-53.053,-118.195,120
-55.049,-118.319,120
-57.045,-118.435,120
-59.043,-118.541,120
-61.04,-118.64,120
-63.038,-118.732,120
-65.036,-118.817,120
-67.035,-118.894,120
-69.034,-118.965,120
-71.032,-119.03,120
-73.032,-119.089,120
-75.031,-119.143,120
-77.03,-119.192,120
-79.03,-119.235,120
-81.029,-119.274,120
-83.029,-119.309,120
-85.029,-119.34,120
-87.029,-119.366,120
-89.029,-119.388,120
-91.028,-119.407,120
-93.028,-119.422,120
-95.028,-119.434,120
-97.028,-119.443,120
-99.028,-119.448,120
-101.028,-119.451,120
-103.028,-119.451,120
-105.028,-119.448,120
-107.028,-119.443,120
-109.028,-119.436,120
-111.028,-119.425,120
-113.028,-119.413,120
-115.028,-119.399,120
-117.028,-119.383,120
-119.028,-119.365,120
-121.028,-119.345,120
-123.028,-119.324,120
-125.028,-119.3,120
-127.028,-119.275,120
-129.027,-119.249,120
-131.027,-119.222,120
-133.027,-119.193,120
-135.027,-119.163,120
-137.027,-119.133,120
-139.026,-119.101,120
-141.026,-119.068,120
-143.026,-119.034,120
-145.025,-119,120
-147.025,-118.965,120
-150.914,-118.895,120,0
-150.914,-118.895,0,0
#PATH-POINTS-START Path
-121.246,-149.682,120,0
-121.806,-149.682,120,0
-121.806,-149.682,0,0
#PATH-POINTS-START Path
-118.727,-77.472,120,0
-119.287,-76.353,120,0
-119.287,-76.353,0,0
#PATH-POINTS-START Path
-82.342,-81.95,120,0
-80.407,-82.457,120
-78.474,-82.969,120
-76.543,-83.489,120
-74.614,-84.016,120
-72.687,-84.553,120
-70.763,-85.098,120
-68.841,-85.654,120
-66.923,-86.219,120
-65.008,-86.797,120
-63.097,-87.386,120
-61.19,-87.988,120
-59.287,-88.604,120
-57.389,-89.235,120
-55.496,-89.881,120
-53.609,-90.543,120
-51.728,-91.223,120
-49.854,-91.921,120
-47.987,-92.638,120
-46.128,-93.377,120
-44.278,-94.136,120
-42.438,-94.919,120
-40.608,-95.727,120
-38.789,-96.558,120
-36.984,-97.419,120
-35.192,-98.307,120
-33.415,-99.225,120
-31.655,-100.174,120
-29.914,-101.158,120
-28.192,-102.177,120
-26.493,-103.231,120
-24.818,-104.324,120
-23.17,-105.457,120
-21.553,-106.633,120
-19.968,-107.853,120
-18.418,-109.117,120
-16.908,-110.429,120
-15.441,-111.788,120
-14.022,-113.196,120
-12.653,-114.655,120
-11.34,-116.163,120
-10.088,-117.722,120
-8.9,-119.331,120
-7.781,-120.989,120
-6.735,-122.693,120
-5.766,-124.442,120
-4.876,-126.233,120
-4.069,-128.063,120
-3.347,-129.928,120
-2.71,-131.823,120
-2.159,-133.746,120
-1.694,-135.691,120
-1.315,-137.654,120
-1.019,-139.632,120
-0.803,-141.62,120
-0.663,-143.615,120
-0.598,-145.614,120
-0.616,-148.003,120,0
-0.616,-148.003,0,0
#PATH-POINTS-START Path
56.481,-119.735,120,0
56.056,-117.78,120
55.644,-115.823,120
55.256,-113.861,120
54.897,-111.894,120
54.553,-109.924,120
54.242,-107.948,120
53.957,-105.968,120
53.694,-103.986,120
53.465,-101.999,120
53.267,-100.009,120
53.096,-98.016,120
52.954,-96.021,120
52.858,-94.024,120
52.793,-92.025,120
52.763,-90.025,120
52.77,-88.025,120
52.821,-86.026,120
52.92,-84.029,120
53.064,-82.034,120
53.255,-80.043,120
53.496,-78.058,120
53.792,-76.08,120
54.144,-74.112,120
54.558,-72.155,120
55.036,-70.214,120
55.583,-68.29,120
56.202,-66.389,120
56.897,-64.514,120
57.672,-62.67,120
58.531,-60.864,120
59.491,-59.11,120
60.543,-57.409,120
61.688,-55.771,120
62.944,-54.215,120
64.303,-52.748,120
65.766,-51.386,120
67.337,-50.149,120
69.005,-49.049,120
70.766,-48.102,120
72.61,-47.33,120
74.516,-46.729,120
76.475,-46.327,120
78.462,-46.114,120
80.461,-46.082,120
82.453,-46.251,120
84.424,-46.585,120
86.359,-47.089,120
88.248,-47.741,120
90.084,-48.534,120
91.861,-49.45,120
93.572,-50.485,120
95.222,-51.614,120
96.802,-52.84,120
98.314,-54.149,120
99.762,-55.527,120
101.147,-56.97,120
102.464,-58.475,120
103.717,-60.034,120
104.909,-61.639,120
106.042,-63.287,120
107.119,-64.972,120
108.139,-66.692,120
109.105,-68.443,120
110.018,-70.222,120
110.88,-72.026,120
111.694,-73.853,120
112.46,-75.701,120
113.18,-77.566,120
113.857,-79.448,120
114.491,-81.345,120
115.077,-83.257,120
115.623,-85.181,120
116.132,-87.115,120
116.604,-89.058,120
117.042,-91.01,120
117.438,-92.97,120
117.798,-94.938,120
118.127,-96.91,120
118.428,-98.887,120
118.689,-100.87,120
118.92,-102.857,120
119.125,-104.846,120
119.3,-106.838,120
119.44,-108.833,120
119.559,-110.83,120
119.651,-112.828,120
119.71,-114.827,120
119.75,-116.826,120
119.763,-118.826,120
119.748,-120.826,120
119.718,-122.826,120
119.653,-124.825,120
119.572,-126.823,120
119.47,-128.82,120
119.34,-130.816,120
119.201,-132.811,120
119.026,-134.804,120
118.842,-136.795,120
118.631,-138.784,120
118.406,-140.771,120
118.161,-142.756,120
117.895,-144.738,120
117.616,-146.719,120
117.313,-148.696,120,0
116.936,-151.082,120
116.936,-151.082,0,0
